hotel,lead_time,arrival_date_year,arrival_date_month,weekend_nights,week_nights,adults,children,babies,is_international,days_waiting,is_repeated_guest,is_family,is_canceled,market_segment_complementary,market_segment_corporate,market_segment_direct,market_segment_groups,market_segment_offline_ta_to,market_segment_online_ta,distribution_channel_direct,distribution_channel_gds,distribution_channel_ta_to,deposit_type_non_refund,deposit_type_refundable,customer_type_group,customer_type_transient,customer_type_transient_party
1,54,2016,11,1,2,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,10,2016,3,0,4,3,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,8,2016,3,0,1,2,0,1,True,0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
1,239,2017,6,1,4,3,1,0,True,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,274,2016,4,0,2,2,0,0,False,0,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False
1,358,2017,8,2,5,2,2,0,True,0,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,117,2017,6,0,3,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,68,2016,4,2,3,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,73,2016,5,1,2,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,109,2017,4,0,3,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,364,2017,6,0,1,2,0,0,True,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
0,53,2016,1,2,1,2,0,1,True,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,181,2017,4,2,2,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,21,2016,2,0,1,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,6,2015,10,0,1,1,0,0,False,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1,261,2017,6,0,4,3,1,0,True,0,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,28,2016,11,1,3,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,39,2016,3,1,2,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,316,2016,5,0,1,1,0,0,False,0,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False
1,65,2016,12,0,4,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,52,2016,11,1,3,2,0,0,False,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,14,2017,7,1,4,2,0,0,False,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,292,2015,12,2,4,2,0,0,False,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True
1,42,2016,9,1,0,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,65,2016,8,0,1,0,2,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
0,126,2016,6,2,0,1,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,8,2016,6,2,1,2,0,0,True,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,66,2015,8,3,5,2,0,0,False,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,230,2017,4,1,2,3,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,47,2017,6,2,3,2,0,0,False,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1,58,2016,7,2,2,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,95,2017,4,2,5,2,0,0,True,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1,28,2016,10,1,4,2,0,0,True,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,30,2017,6,0,2,2,0,0,False,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,349,2017,6,0,3,3,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,48,2017,7,1,4,2,2,0,True,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,145,2016,8,0,1,2,0,0,False,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,11,2015,9,0,2,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
1,31,2016,7,2,5,2,1,0,True,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,58,2015,8,2,5,2,2,0,False,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,241,2015,12,2,2,1,0,0,False,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
0,4,2017,2,1,0,1,0,0,True,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,19,2015,7,1,3,2,0,0,False,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,53,2017,2,2,0,1,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,28,2016,7,0,3,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,48,2017,4,0,3,2,0,0,True,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0,82,2016,3,1,3,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,51,2016,7,0,2,2,0,0,False,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,7,2017,5,0,3,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,4,2017,1,0,1,2,0,0,False,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,113,2017,8,0,3,2,0,0,True,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,174,2016,7,2,6,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,120,2015,8,0,2,2,0,0,False,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,56,2016,3,2,5,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,61,2016,8,2,4,2,1,0,True,0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
1,23,2017,4,0,3,2,0,0,True,0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
1,183,2016,9,1,5,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,3,2016,4,0,1,2,0,0,False,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
0,8,2016,9,0,1,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,2,2016,11,1,1,1,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,0,2016,11,1,1,1,0,0,True,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1,0,2016,1,1,1,2,0,0,True,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,63,2016,5,2,1,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,9,2016,9,1,0,1,0,0,True,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1,6,2016,12,2,5,2,0,0,True,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,2,2016,3,2,4,2,0,0,False,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
0,1,2016,12,0,1,2,2,0,False,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,94,2015,11,2,6,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,57,2016,4,2,1,2,2,0,True,0,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,0,2016,3,0,1,2,0,0,True,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
1,306,2016,8,1,5,2,2,0,False,0,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,108,2017,5,0,2,3,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,193,2016,7,2,2,2,1,0,True,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,186,2016,8,2,5,2,1,0,False,0,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,2,2016,10,1,0,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
1,0,2017,2,1,0,1,0,0,False,0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
0,10,2017,1,0,3,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,2,2016,1,0,1,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,4,2016,4,0,3,2,0,0,True,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
1,149,2017,7,2,5,2,0,0,True,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,1,2015,8,0,1,2,0,0,False,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,4,2016,2,4,11,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,132,2016,7,0,4,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,94,2017,8,1,1,2,0,0,False,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,132,2016,7,2,5,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,93,2016,10,0,2,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,11,2017,6,1,3,3,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,46,2016,3,0,1,1,0,0,False,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1,164,2017,6,2,3,2,0,0,True,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,228,2017,8,0,2,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,0,2015,12,0,2,2,0,0,False,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,0,2017,2,1,3,1,0,0,True,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,16,2015,9,0,3,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,1,2015,10,1,0,2,0,0,False,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,28,2017,6,0,2,2,0,0,False,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,46,2016,7,0,1,2,0,0,False,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,32,2015,11,0,2,1,0,0,True,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1,0,2017,5,1,0,1,0,0,False,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
1,1,2016,8,0,1,1,0,0,False,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,141,2017,8,0,2,2,0,0,True,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,23,2016,10,2,1,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,100,2017,5,2,2,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,64,2015,8,2,4,3,1,0,True,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,17,2015,8,1,2,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,4,2015,8,0,1,1,0,0,False,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1,214,2016,10,2,5,2,0,1,False,0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,266,2016,10,2,2,3,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
1,83,2017,6,0,2,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,119,2016,10,2,3,3,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,167,2016,8,1,2,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,5,2016,10,0,1,1,0,0,False,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False
